FA0C  38        SEC                               A:2A X:55 Y:73 P:E5 SP:F9 CYC:14077
FA0D  A9 80     LDA #$80                          A:2A X:55 Y:73 P:E5 SP:F9 CYC:14079
FA0F  60        RTS                               A:80 X:55 Y:73 P:E5 SP:F9 CYC:14081
E42D  9D 00 06  STA $0600,X @ 0655 = 2A           A:80 X:55 Y:73 P:E5 SP:FB CYC:14087
E430  3E 00 06  ROL $0600,X @ 0655 = 80           A:80 X:55 Y:73 P:E5 SP:FB CYC:14092
E433  BD 00 06  LDA $0600,X @ 0655 = 01           A:80 X:55 Y:73 P:65 SP:FB CYC:14099
E436  20 10 FA  JSR $FA10                         A:01 X:55 Y:73 P:65 SP:FB CYC:14103
FA10  90 1C     BCC $FA2E                         A:01 X:55 Y:73 P:65 SP:F9 CYC:14109
FA12  F0 1A     BEQ $FA2E                         A:01 X:55 Y:73 P:65 SP:F9 CYC:14111
FA14  30 18     BMI $FA2E                         A:01 X:55 Y:73 P:65 SP:F9 CYC:14113
FA16  50 16     BVC $FA2E                         A:01 X:55 Y:73 P:65 SP:F9 CYC:14115
FA18  C9 01     CMP #$01                          A:01 X:55 Y:73 P:65 SP:F9 CYC:14117
FA1A  D0 12     BNE $FA2E                         A:01 X:55 Y:73 P:67 SP:F9 CYC:14119
FA1C  B8        CLV                               A:01 X:55 Y:73 P:67 SP:F9 CYC:14121
FA1D  18        CLC                               A:01 X:55 Y:73 P:27 SP:F9 CYC:14123
FA1E  A9 55     LDA #$55                          A:01 X:55 Y:73 P:26 SP:F9 CYC:14125
FA20  60        RTS                               A:55 X:55 Y:73 P:24 SP:F9 CYC:14127
E439  C8        INY                               A:55 X:55 Y:73 P:24 SP:FB CYC:14133
E43A  9D 00 06  STA $0600,X @ 0655 = 01           A:55 X:55 Y:74 P:24 SP:FB CYC:14135
E43D  3E 00 06  ROL $0600,X @ 0655 = 55           A:55 X:55 Y:74 P:24 SP:FB CYC:14140
E440  BD 00 06  LDA $0600,X @ 0655 = AA           A:55 X:55 Y:74 P:A4 SP:FB CYC:14147
E443  20 21 FA  JSR $FA21                         A:AA X:55 Y:74 P:A4 SP:FB CYC:14151
FA21  B0 0B     BCS $FA2E                         A:AA X:55 Y:74 P:A4 SP:F9 CYC:14157
FA23  F0 09     BEQ $FA2E                         A:AA X:55 Y:74 P:A4 SP:F9 CYC:14159
FA25  10 07     BPL $FA2E                         A:AA X:55 Y:74 P:A4 SP:F9 CYC:14161
FA27  70 05     BVS $FA2E                         A:AA X:55 Y:74 P:A4 SP:F9 CYC:14163
FA29  C9 AA     CMP #$AA                          A:AA X:55 Y:74 P:A4 SP:F9 CYC:14165
FA2B  D0 01     BNE $FA2E                         A:AA X:55 Y:74 P:27 SP:F9 CYC:14167
FA2D  60        RTS                               A:AA X:55 Y:74 P:27 SP:F9 CYC:14169
E446  A9 FF     LDA #$FF                          A:AA X:55 Y:74 P:27 SP:FB CYC:14175
E448  9D 00 06  STA $0600,X @ 0655 = AA           A:FF X:55 Y:74 P:A5 SP:FB CYC:14177
E44B  85 01     STA $01 = FF                      A:FF X:55 Y:74 P:A5 SP:FB CYC:14182
E44D  24 01     BIT $01 = FF                      A:FF X:55 Y:74 P:A5 SP:FB CYC:14185
E44F  38        SEC                               A:FF X:55 Y:74 P:E5 SP:FB CYC:14188
E450  FE 00 06  INC $0600,X @ 0655 = FF           A:FF X:55 Y:74 P:E5 SP:FB CYC:14190
E453  D0 0D     BNE $E462                         A:FF X:55 Y:74 P:67 SP:FB CYC:14197
E455  30 0B     BMI $E462                         A:FF X:55 Y:74 P:67 SP:FB CYC:14199
E457  50 09     BVC $E462                         A:FF X:55 Y:74 P:67 SP:FB CYC:14201
E459  90 07     BCC $E462                         A:FF X:55 Y:74 P:67 SP:FB CYC:14203
E45B  BD 00 06  LDA $0600,X @ 0655 = 00           A:FF X:55 Y:74 P:67 SP:FB CYC:14205
E45E  C9 00     CMP #$00                          A:00 X:55 Y:74 P:67 SP:FB CYC:14209
E460  F0 04     BEQ $E466                         A:00 X:55 Y:74 P:67 SP:FB CYC:14211
E466  A9 7F     LDA #$7F                          A:00 X:55 Y:74 P:67 SP:FB CYC:14213
E468  9D 00 06  STA $0600,X @ 0655 = 00           A:7F X:55 Y:74 P:65 SP:FB CYC:14215
E46B  B8        CLV                               A:7F X:55 Y:74 P:65 SP:FB CYC:14220
E46C  18        CLC                               A:7F X:55 Y:74 P:25 SP:FB CYC:14222
E46D  FE 00 06  INC $0600,X @ 0655 = 7F           A:7F X:55 Y:74 P:24 SP:FB CYC:14224
E470  F0 0D     BEQ $E47F                         A:7F X:55 Y:74 P:A4 SP:FB CYC:14231
E472  10 0B     BPL $E47F                         A:7F X:55 Y:74 P:A4 SP:FB CYC:14233
E474  70 09     BVS $E47F                         A:7F X:55 Y:74 P:A4 SP:FB CYC:14235
E476  B0 07     BCS $E47F                         A:7F X:55 Y:74 P:A4 SP:FB CYC:14237
E478  BD 00 06  LDA $0600,X @ 0655 = 80           A:7F X:55 Y:74 P:A4 SP:FB CYC:14239
E47B  C9 80     CMP #$80                          A:80 X:55 Y:74 P:A4 SP:FB CYC:14243
E47D  F0 04     BEQ $E483                         A:80 X:55 Y:74 P:27 SP:FB CYC:14245
E483  A9 00     LDA #$00                          A:80 X:55 Y:74 P:27 SP:FB CYC:14247
E485  9D 00 06  STA $0600,X @ 0655 = 80           A:00 X:55 Y:74 P:27 SP:FB CYC:14249
E488  24 01     BIT $01 = FF                      A:00 X:55 Y:74 P:27 SP:FB CYC:14254
E48A  38        SEC                               A:00 X:55 Y:74 P:E7 SP:FB CYC:14257
E48B  DE 00 06  DEC $0600,X @ 0655 = 00           A:00 X:55 Y:74 P:E7 SP:FB CYC:14259
E48E  F0 0D     BEQ $E49D                         A:00 X:55 Y:74 P:E5 SP:FB CYC:14266
E490  10 0B     BPL $E49D                         A:00 X:55 Y:74 P:E5 SP:FB CYC:14268
E492  50 09     BVC $E49D                         A:00 X:55 Y:74 P:E5 SP:FB CYC:14270
E494  90 07     BCC $E49D                         A:00 X:55 Y:74 P:E5 SP:FB CYC:14272
E496  BD 00 06  LDA $0600,X @ 0655 = FF           A:00 X:55 Y:74 P:E5 SP:FB CYC:14274
E499  C9 FF     CMP #$FF                          A:FF X:55 Y:74 P:E5 SP:FB CYC:14278
E49B  F0 04     BEQ $E4A1                         A:FF X:55 Y:74 P:67 SP:FB CYC:14280
E4A1  A9 80     LDA #$80                          A:FF X:55 Y:74 P:67 SP:FB CYC:14282
E4A3  9D 00 06  STA $0600,X @ 0655 = FF           A:80 X:55 Y:74 P:E5 SP:FB CYC:14284
E4A6  B8        CLV                               A:80 X:55 Y:74 P:E5 SP:FB CYC:14289
E4A7  18        CLC                               A:80 X:55 Y:74 P:A5 SP:FB CYC:14291
E4A8  DE 00 06  DEC $0600,X @ 0655 = 80           A:80 X:55 Y:74 P:A4 SP:FB CYC:14293
E4AB  F0 0D     BEQ $E4BA                         A:80 X:55 Y:74 P:24 SP:FB CYC:14300
E4AD  30 0B     BMI $E4BA                         A:80 X:55 Y:74 P:24 SP:FB CYC:14302
E4AF  70 09     BVS $E4BA                         A:80 X:55 Y:74 P:24 SP:FB CYC:14304
E4B1  B0 07     BCS $E4BA                         A:80 X:55 Y:74 P:24 SP:FB CYC:14306
E4B3  BD 00 06  LDA $0600,X @ 0655 = 7F           A:80 X:55 Y:74 P:24 SP:FB CYC:14308
E4B6  C9 7F     CMP #$7F                          A:7F X:55 Y:74 P:24 SP:FB CYC:14312
E4B8  F0 04     BEQ $E4BE                         A:7F X:55 Y:74 P:27 SP:FB CYC:14314
E4BE  A9 01     LDA #$01                          A:7F X:55 Y:74 P:27 SP:FB CYC:14316
E4C0  9D 00 06  STA $0600,X @ 0655 = 7F           A:01 X:55 Y:74 P:25 SP:FB CYC:14318
E4C3  DE 00 06  DEC $0600,X @ 0655 = 01           A:01 X:55 Y:74 P:25 SP:FB CYC:14323
E4C6  F0 04     BEQ $E4CC                         A:01 X:55 Y:74 P:27 SP:FB CYC:14330
E4CC  A9 33     LDA #$33                          A:01 X:55 Y:74 P:27 SP:FB CYC:14332
E4CE  8D 78 06  STA $0678 = 7F                    A:33 X:55 Y:74 P:25 SP:FB CYC:14334
E4D1  A9 44     LDA #$44                          A:33 X:55 Y:74 P:25 SP:FB CYC:14338
E4D3  A0 78     LDY #$78                          A:44 X:55 Y:74 P:25 SP:FB CYC:14340
E4D5  A2 00     LDX #$00                          A:44 X:55 Y:78 P:25 SP:FB CYC:14342
E4D7  38        SEC                               A:44 X:00 Y:78 P:27 SP:FB CYC:14344
E4D8  24 01     BIT $01 = FF                      A:44 X:00 Y:78 P:27 SP:FB CYC:14346
E4DA  BE 00 06  LDX $0600,Y @ 0678 = 33           A:44 X:00 Y:78 P:E5 SP:FB CYC:14349
E4DD  90 12     BCC $E4F1                         A:44 X:33 Y:78 P:65 SP:FB CYC:14353
E4DF  50 10     BVC $E4F1                         A:44 X:33 Y:78 P:65 SP:FB CYC:14355
E4E1  30 0E     BMI $E4F1                         A:44 X:33 Y:78 P:65 SP:FB CYC:14357
E4E3  F0 0C     BEQ $E4F1                         A:44 X:33 Y:78 P:65 SP:FB CYC:14359
E4E5  E0 33     CPX #$33                          A:44 X:33 Y:78 P:65 SP:FB CYC:14361
E4E7  D0 08     BNE $E4F1                         A:44 X:33 Y:78 P:67 SP:FB CYC:14363
E4E9  C0 78     CPY #$78                          A:44 X:33 Y:78 P:67 SP:FB CYC:14365
E4EB  D0 04     BNE $E4F1                         A:44 X:33 Y:78 P:67 SP:FB CYC:14367
E4ED  C9 44     CMP #$44                          A:44 X:33 Y:78 P:67 SP:FB CYC:14369
E4EF  F0 04     BEQ $E4F5                         A:44 X:33 Y:78 P:67 SP:FB CYC:14371
E4F5  A9 97     LDA #$97                          A:44 X:33 Y:78 P:67 SP:FB CYC:14373
E4F7  8D 7F 06  STA $067F = 00                    A:97 X:33 Y:78 P:E5 SP:FB CYC:14375
E4FA  A9 47     LDA #$47                          A:97 X:33 Y:78 P:E5 SP:FB CYC:14379
E4FC  A0 FF     LDY #$FF                          A:47 X:33 Y:78 P:65 SP:FB CYC:14381
E4FE  A2 00     LDX #$00                          A:47 X:33 Y:FF P:E5 SP:FB CYC:14383
E500  18        CLC                               A:47 X:00 Y:FF P:67 SP:FB CYC:14385
E501  B8        CLV                               A:47 X:00 Y:FF P:66 SP:FB CYC:14387
E502  BE 80 05  LDX $0580,Y @ 067F = 97           A:47 X:00 Y:FF P:26 SP:FB CYC:14389
E505  B0 12     BCS $E519                         A:47 X:97 Y:FF P:A4 SP:FB CYC:14393
E507  70 10     BVS $E519                         A:47 X:97 Y:FF P:A4 SP:FB CYC:14395
E509  10 0E     BPL $E519                         A:47 X:97 Y:FF P:A4 SP:FB CYC:14397
E50B  F0 0C     BEQ $E519                         A:47 X:97 Y:FF P:A4 SP:FB CYC:14399
E50D  E0 97     CPX #$97                          A:47 X:97 Y:FF P:A4 SP:FB CYC:14401
E50F  D0 08     BNE $E519                         A:47 X:97 Y:FF P:27 SP:FB CYC:14403
E511  C0 FF     CPY #$FF                          A:47 X:97 Y:FF P:27 SP:FB CYC:14405
E513  D0 04     BNE $E519                         A:47 X:97 Y:FF P:27 SP:FB CYC:14407
E515  C9 47     CMP #$47                          A:47 X:97 Y:FF P:27 SP:FB CYC:14409
E517  F0 04     BEQ $E51D                         A:47 X:97 Y:FF P:27 SP:FB CYC:14411
E51D  60        RTS                               A:47 X:97 Y:FF P:27 SP:FB CYC:14413
C62F  20 A3 C6  JSR $C6A3                         A:47 X:97 Y:FF P:27 SP:FD CYC:14419
C6A3  A0 4E     LDY #$4E                          A:47 X:97 Y:FF P:27 SP:FB CYC:14425
C6A5  A9 FF     LDA #$FF                          A:47 X:97 Y:4E P:25 SP:FB CYC:14427
C6A7  85 01     STA $01 = FF                      A:FF X:97 Y:4E P:A5 SP:FB CYC:14429
C6A9  20 B0 C6  JSR $C6B0                         A:FF X:97 Y:4E P:A5 SP:FB CYC:14432
C6B0  A9 FF     LDA #$FF                          A:FF X:97 Y:4E P:A5 SP:F9 CYC:14438
C6B2  48        PHA                               A:FF X:97 Y:4E P:A5 SP:F9 CYC:14440
C6B3  A9 AA     LDA #$AA                          A:FF X:97 Y:4E P:A5 SP:F8 CYC:14443
C6B5  D0 05     BNE $C6BC                         A:AA X:97 Y:4E P:A5 SP:F8 CYC:14445
C6BC  28        PLP                               A:AA X:97 Y:4E P:A5 SP:F8 CYC:14447
C6BD  04        ???                               A:AA X:97 Y:4E P:EF SP:F9 CYC:14451
C6BF  44        ???                               A:AA X:97 Y:4E P:EF SP:F9 CYC:14451
C6C0  A9 64     LDA #$64                          A:AA X:97 Y:4E P:EF SP:F9 CYC:14451
C6C2  A9 EA     LDA #$EA                          A:64 X:97 Y:4E P:6D SP:F9 CYC:14453
C6C4  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F9 CYC:14455
C6C5  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F9 CYC:14457
C6C6  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F9 CYC:14459
C6C7  08        PHP                               A:EA X:97 Y:4E P:ED SP:F9 CYC:14461
C6C8  48        PHA                               A:EA X:97 Y:4E P:ED SP:F8 CYC:14464
C6C9  0C        ???                               A:EA X:97 Y:4E P:ED SP:F7 CYC:14467
C6CC  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F7 CYC:14467
C6CD  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F7 CYC:14469
C6CE  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F7 CYC:14471
C6CF  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F7 CYC:14473
C6D0  08        PHP                               A:EA X:97 Y:4E P:ED SP:F7 CYC:14475
C6D1  48        PHA                               A:EA X:97 Y:4E P:ED SP:F6 CYC:14478
C6D2  14        ???                               A:EA X:97 Y:4E P:ED SP:F5 CYC:14481
C6D4  34        ???                               A:EA X:97 Y:4E P:ED SP:F5 CYC:14481
C6D5  A9 54     LDA #$54                          A:EA X:97 Y:4E P:ED SP:F5 CYC:14481
C6D7  A9 74     LDA #$74                          A:54 X:97 Y:4E P:6D SP:F5 CYC:14483
C6D9  A9 D4     LDA #$D4                          A:74 X:97 Y:4E P:6D SP:F5 CYC:14485
C6DB  A9 F4     LDA #$F4                          A:D4 X:97 Y:4E P:ED SP:F5 CYC:14487
C6DD  A9 EA     LDA #$EA                          A:F4 X:97 Y:4E P:ED SP:F5 CYC:14489
C6DF  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F5 CYC:14491
C6E0  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F5 CYC:14493
C6E1  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F5 CYC:14495
C6E2  08        PHP                               A:EA X:97 Y:4E P:ED SP:F5 CYC:14497
C6E3  48        PHA                               A:EA X:97 Y:4E P:ED SP:F4 CYC:14500
C6E4  1A        ???                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6E5  3A        ???                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6E6  5A        ???                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6E7  7A        ???                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6E8  DA        ???                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6E9  FA        ???                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6EA  80        ???                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6EB  89        ???                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6EC  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14503
C6ED  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14505
C6EE  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14507
C6EF  EA        NOP                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14509
C6F0  08        PHP                               A:EA X:97 Y:4E P:ED SP:F3 CYC:14511
C6F1  48        PHA                               A:EA X:97 Y:4E P:ED SP:F2 CYC:14514
C6F2  1C        ???                               A:EA X:97 Y:4E P:ED SP:F1 CYC:14517
C6F3  A9 A9     LDA #$A9                          A:EA X:97 Y:4E P:ED SP:F1 CYC:14517
C6F5  3C        ???                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14519
C6F6  A9 A9     LDA #$A9                          A:A9 X:97 Y:4E P:ED SP:F1 CYC:14519
C6F8  5C        ???                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14521
C6F9  A9 A9     LDA #$A9                          A:A9 X:97 Y:4E P:ED SP:F1 CYC:14521
C6FB  7C        ???                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14523
C6FC  A9 A9     LDA #$A9                          A:A9 X:97 Y:4E P:ED SP:F1 CYC:14523
C6FE  DC        ???                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14525
C6FF  A9 A9     LDA #$A9                          A:A9 X:97 Y:4E P:ED SP:F1 CYC:14525
C701  FC        ???                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14527
C702  A9 A9     LDA #$A9                          A:A9 X:97 Y:4E P:ED SP:F1 CYC:14527
C704  EA        NOP                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14529
C705  EA        NOP                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14531
C706  EA        NOP                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14533
C707  EA        NOP                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14535
C708  08        PHP                               A:A9 X:97 Y:4E P:ED SP:F1 CYC:14537
C709  48        PHA                               A:A9 X:97 Y:4E P:ED SP:F0 CYC:14540
C70A  A2 05     LDX #$05                          A:A9 X:97 Y:4E P:ED SP:EF CYC:14543
C70C  68        PLA                               A:A9 X:05 Y:4E P:6D SP:EF CYC:14545
C70D  C9 55     CMP #$55                          A:A9 X:05 Y:4E P:ED SP:F0 CYC:14549
C70F  F0 0A     BEQ $C71B                         A:A9 X:05 Y:4E P:6D SP:F0 CYC:14551
C711  C9 AA     CMP #$AA                          A:A9 X:05 Y:4E P:6D SP:F0 CYC:14553
C713  F0 06     BEQ $C71B                         A:A9 X:05 Y:4E P:EC SP:F0 CYC:14555
C715  68        PLA                               A:A9 X:05 Y:4E P:EC SP:F0 CYC:14557
C716  84 00     STY $00 = 00                      A:FD X:05 Y:4E P:EC SP:F1 CYC:14561
C718  4C 28 C7  JMP $C728                         A:FD X:05 Y:4E P:EC SP:F1 CYC:14564
C728  C8        INY                               A:FD X:05 Y:4E P:EC SP:F1 CYC:14567
C729  CA        DEX                               A:FD X:05 Y:4F P:6C SP:F1 CYC:14569
C72A  D0 E0     BNE $C70C                         A:FD X:04 Y:4F P:6C SP:F1 CYC:14571
C70C  68        PLA                               A:FD X:04 Y:4F P:6C SP:F1 CYC:14573
C70D  C9 55     CMP #$55                          A:EA X:04 Y:4F P:EC SP:F2 CYC:14577
C70F  F0 0A     BEQ $C71B                         A:EA X:04 Y:4F P:ED SP:F2 CYC:14579
C711  C9 AA     CMP #$AA                          A:EA X:04 Y:4F P:ED SP:F2 CYC:14581
C713  F0 06     BEQ $C71B                         A:EA X:04 Y:4F P:6D SP:F2 CYC:14583
C715  68        PLA                               A:EA X:04 Y:4F P:6D SP:F2 CYC:14585
C716  84 00     STY $00 = 4E                      A:FD X:04 Y:4F P:ED SP:F3 CYC:14589
C718  4C 28 C7  JMP $C728                         A:FD X:04 Y:4F P:ED SP:F3 CYC:14592
C728  C8        INY                               A:FD X:04 Y:4F P:ED SP:F3 CYC:14595
C729  CA        DEX                               A:FD X:04 Y:50 P:6D SP:F3 CYC:14597
C72A  D0 E0     BNE $C70C                         A:FD X:03 Y:50 P:6D SP:F3 CYC:14599
C70C  68        PLA                               A:FD X:03 Y:50 P:6D SP:F3 CYC:14601
C70D  C9 55     CMP #$55                          A:EA X:03 Y:50 P:ED SP:F4 CYC:14605
C70F  F0 0A     BEQ $C71B                         A:EA X:03 Y:50 P:ED SP:F4 CYC:14607
C711  C9 AA     CMP #$AA                          A:EA X:03 Y:50 P:ED SP:F4 CYC:14609
C713  F0 06     BEQ $C71B                         A:EA X:03 Y:50 P:6D SP:F4 CYC:14611
C715  68        PLA                               A:EA X:03 Y:50 P:6D SP:F4 CYC:14613
C716  84 00     STY $00 = 4F                      A:FD X:03 Y:50 P:ED SP:F5 CYC:14617
C718  4C 28 C7  JMP $C728                         A:FD X:03 Y:50 P:ED SP:F5 CYC:14620
C728  C8        INY                               A:FD X:03 Y:50 P:ED SP:F5 CYC:14623
C729  CA        DEX                               A:FD X:03 Y:51 P:6D SP:F5 CYC:14625
C72A  D0 E0     BNE $C70C                         A:FD X:02 Y:51 P:6D SP:F5 CYC:14627
C70C  68        PLA                               A:FD X:02 Y:51 P:6D SP:F5 CYC:14629
C70D  C9 55     CMP #$55                          A:EA X:02 Y:51 P:ED SP:F6 CYC:14633
C70F  F0 0A     BEQ $C71B                         A:EA X:02 Y:51 P:ED SP:F6 CYC:14635
C711  C9 AA     CMP #$AA                          A:EA X:02 Y:51 P:ED SP:F6 CYC:14637
C713  F0 06     BEQ $C71B                         A:EA X:02 Y:51 P:6D SP:F6 CYC:14639
C715  68        PLA                               A:EA X:02 Y:51 P:6D SP:F6 CYC:14641
C716  84 00     STY $00 = 50                      A:FD X:02 Y:51 P:ED SP:F7 CYC:14645
C718  4C 28 C7  JMP $C728                         A:FD X:02 Y:51 P:ED SP:F7 CYC:14648
C728  C8        INY                               A:FD X:02 Y:51 P:ED SP:F7 CYC:14651
C729  CA        DEX                               A:FD X:02 Y:52 P:6D SP:F7 CYC:14653
C72A  D0 E0     BNE $C70C                         A:FD X:01 Y:52 P:6D SP:F7 CYC:14655
C70C  68        PLA                               A:FD X:01 Y:52 P:6D SP:F7 CYC:14657
C70D  C9 55     CMP #$55                          A:EA X:01 Y:52 P:ED SP:F8 CYC:14661
C70F  F0 0A     BEQ $C71B                         A:EA X:01 Y:52 P:ED SP:F8 CYC:14663
C711  C9 AA     CMP #$AA                          A:EA X:01 Y:52 P:ED SP:F8 CYC:14665
C713  F0 06     BEQ $C71B                         A:EA X:01 Y:52 P:6D SP:F8 CYC:14667
C715  68        PLA                               A:EA X:01 Y:52 P:6D SP:F8 CYC:14669
C716  84 00     STY $00 = 51                      A:FD X:01 Y:52 P:ED SP:F9 CYC:14673
C718  4C 28 C7  JMP $C728                         A:FD X:01 Y:52 P:ED SP:F9 CYC:14676
C728  C8        INY                               A:FD X:01 Y:52 P:ED SP:F9 CYC:14679
C729  CA        DEX                               A:FD X:01 Y:53 P:6D SP:F9 CYC:14681
C72A  D0 E0     BNE $C70C                         A:FD X:00 Y:53 P:6F SP:F9 CYC:14683
C72C  60        RTS                               A:FD X:00 Y:53 P:6F SP:F9 CYC:14685
C6AC  20 B7 C6  JSR $C6B7                         A:FD X:00 Y:53 P:6F SP:FB CYC:14691
C6B7  A9 34     LDA #$34                          A:FD X:00 Y:53 P:6F SP:F9 CYC:14697
C6B9  48        PHA                               A:34 X:00 Y:53 P:6D SP:F9 CYC:14699
C6BA  A9 55     LDA #$55                          A:34 X:00 Y:53 P:6D SP:F8 CYC:14702
C6BC  28        PLP                               A:55 X:00 Y:53 P:6D SP:F8 CYC:14704
C6BD  04        ???                               A:55 X:00 Y:53 P:24 SP:F9 CYC:14708
C6BF  44        ???                               A:55 X:00 Y:53 P:24 SP:F9 CYC:14708
C6C0  A9 64     LDA #$64                          A:55 X:00 Y:53 P:24 SP:F9 CYC:14708
C6C2  A9 EA     LDA #$EA                          A:64 X:00 Y:53 P:24 SP:F9 CYC:14710
C6C4  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F9 CYC:14712
C6C5  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F9 CYC:14714
C6C6  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F9 CYC:14716
C6C7  08        PHP                               A:EA X:00 Y:53 P:A4 SP:F9 CYC:14718
C6C8  48        PHA                               A:EA X:00 Y:53 P:A4 SP:F8 CYC:14721
C6C9  0C        ???                               A:EA X:00 Y:53 P:A4 SP:F7 CYC:14724
C6CC  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F7 CYC:14724
C6CD  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F7 CYC:14726
C6CE  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F7 CYC:14728
C6CF  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F7 CYC:14730
C6D0  08        PHP                               A:EA X:00 Y:53 P:A4 SP:F7 CYC:14732
C6D1  48        PHA                               A:EA X:00 Y:53 P:A4 SP:F6 CYC:14735
C6D2  14        ???                               A:EA X:00 Y:53 P:A4 SP:F5 CYC:14738
C6D4  34        ???                               A:EA X:00 Y:53 P:A4 SP:F5 CYC:14738
C6D5  A9 54     LDA #$54                          A:EA X:00 Y:53 P:A4 SP:F5 CYC:14738
C6D7  A9 74     LDA #$74                          A:54 X:00 Y:53 P:24 SP:F5 CYC:14740
C6D9  A9 D4     LDA #$D4                          A:74 X:00 Y:53 P:24 SP:F5 CYC:14742
C6DB  A9 F4     LDA #$F4                          A:D4 X:00 Y:53 P:A4 SP:F5 CYC:14744
C6DD  A9 EA     LDA #$EA                          A:F4 X:00 Y:53 P:A4 SP:F5 CYC:14746
C6DF  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F5 CYC:14748
C6E0  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F5 CYC:14750
C6E1  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F5 CYC:14752
C6E2  08        PHP                               A:EA X:00 Y:53 P:A4 SP:F5 CYC:14754
C6E3  48        PHA                               A:EA X:00 Y:53 P:A4 SP:F4 CYC:14757
C6E4  1A        ???                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6E5  3A        ???                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6E6  5A        ???                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6E7  7A        ???                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6E8  DA        ???                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6E9  FA        ???                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6EA  80        ???                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6EB  89        ???                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6EC  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14760
C6ED  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14762
C6EE  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14764
C6EF  EA        NOP                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14766
C6F0  08        PHP                               A:EA X:00 Y:53 P:A4 SP:F3 CYC:14768
C6F1  48        PHA                               A:EA X:00 Y:53 P:A4 SP:F2 CYC:14771
C6F2  1C        ???                               A:EA X:00 Y:53 P:A4 SP:F1 CYC:14774
C6F3  A9 A9     LDA #$A9                          A:EA X:00 Y:53 P:A4 SP:F1 CYC:14774
C6F5  3C        ???                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14776
C6F6  A9 A9     LDA #$A9                          A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14776
C6F8  5C        ???                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14778
C6F9  A9 A9     LDA #$A9                          A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14778
C6FB  7C        ???                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14780
